vehicle_name,model,vehicle_type,model_year,fuel_type,mileage,spec,price
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,210000
toyota,Corolla Cross,Hatchback,2023,Hybrid,0,Import,156000
toyota,Corolla Cross,Hatchback,2023,Hybrid,0,Import,139000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Gasoline,0,GCC,150000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,168000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,13,Import,414710
toyota,Highlander,SUV/Crossover,2022,Hybrid,0,GCC,165000
toyota,Highlander,SUV/Crossover,2022,Gasoline,0,GCC,165000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,107000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,320000
toyota,Corolla Cross,SUV/Crossover,2023,Hybrid,0,GCC,101000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,79500
toyota,Sequoia,SUV/Crossover,2023,Gasoline,0,Import,419000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,143000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,70000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,68000
toyota,C-HR,SUV/Crossover,2022,Gasoline,0,GCC,112000
toyota,Yaris,Sedan,2023,Gasoline,0,GCC,60000
toyota,Camry,Sedan,2023,Hybrid,0,Import,110000
toyota,Prado,SUV/Crossover,2020,Gasoline,41,Import,146000
toyota,Fork lift,Other,2022,Diesel,0,GCC,80000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,198000
toyota,Raize,SUV/Crossover,2023,Gasoline,0,GCC,69500
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,355000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,420000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,345000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,115000
toyota,Land Cruiser Hard Top,Truck,2022,Gasoline,0,GCC,155000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,122000
toyota,Granvia,Van,2023,Gasoline,0,GCC,245000
toyota,Prado,SUV/Crossover,2022,Gasoline,100,GCC,225000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,163000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,425000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,285000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,335000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,275000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,GCC,185000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,435000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,425000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,275000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,285000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,310000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,175000
toyota,Tundra,Pick Up Truck,2023,Hybrid,0,Import,290000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,139900
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,399000
toyota,Fortuner,SUV/Crossover,2022,Gasoline,0,GCC,145000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,365000
toyota,FJ Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,165000
toyota,Hiace,Van,2022,Gasoline,0,GCC,135000
toyota,Hilux,Pick Up Truck,2021,Gasoline,0,GCC,118000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,458750
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,435000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,145000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,145000
toyota,Fortuner,SUV/Crossover,2022,Gasoline,0,GCC,122000
toyota,Land Cruiser Hard Top,SUV/Crossover,2022,Gasoline,0,GCC,165000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,185000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,375000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,GCC,200000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,169000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,161000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,325000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Diesel,0,GCC,155000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,405000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,410000
toyota,Hilux,Pick Up Truck,2021,Diesel,0,GCC,132000
toyota,Hilux,Pick Up Truck,2021,Diesel,0,GCC,155000
toyota,Hilux,Pick Up Truck,2021,Gasoline,0,GCC,112000
toyota,Land Cruiser Hard Top,SUV/Crossover,2022,Gasoline,0,GCC,175000
toyota,Prado,SUV/Crossover,2021,Gasoline,0,GCC,215000
toyota,Land Cruiser Pickup,Pick Up Truck,2021,Gasoline,0,GCC,165000
toyota,Land Cruiser Hard Top,SUV/Crossover,2021,Diesel,0,GCC,185000
toyota,Land Cruiser Pickup,Pick Up Truck,2021,Gasoline,0,GCC,134500
toyota,Hilux,Pick Up Truck,2021,Gasoline,0,GCC,132000
toyota,Tundra,Pick Up Truck,2022,Gasoline,39,Import,215000
toyota,Tundra,Pick Up Truck,2022,Gasoline,45,Import,305000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,70000
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,GCC,115000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,290000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,99000
toyota,Fork lift,Truck,2022,Diesel,0,GCC,89000
toyota,Highlander,SUV/Crossover,2023,Gasoline,0,GCC,145000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,145000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,117000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,210000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,103000
toyota,Rush,SUV/Crossover,2022,Gasoline,0,GCC,61000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,159500
toyota,Raize,SUV/Crossover,2023,Gasoline,0,GCC,66000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,61000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,279000
toyota,Fork lift,Other,2022,Diesel,0,Import,89000
toyota,Fork lift,Other,2022,Diesel,0,Import,102000
toyota,Camry,Sedan,2022,Hybrid,0,Import,133000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,112000
toyota,Highlander,SUV/Crossover,2022,Gasoline,0,GCC,175000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,102000
toyota,Camry,Sedan,2022,Gasoline,0,GCC,136000
toyota,Lite-Ace,Van,2023,Gasoline,0,GCC,63000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,302000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,117000
toyota,RAV 4,SUV/Crossover,2022,Hybrid,0,GCC,129000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,378000
toyota,C-HR,SUV/Crossover,2023,Hybrid,0,GCC,119500
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,GCC,126000
toyota,Prado,SUV/Crossover,2023,Diesel,0,Import,190000
toyota,Hiace,Van,2023,Gasoline,0,GCC,118000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,375000
toyota,Camry,Sedan,2022,Gasoline,0,Import,90000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,130000
toyota,Fortuner,SUV/Crossover,2023,Diesel,0,GCC,149000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,285000
toyota,Coaster,Bus,2017,Diesel,0,Import,160000
toyota,Land Cruiser Hard Top,SUV/Crossover,2020,Diesel,15,Import,146000
toyota,Land Cruiser Hard Top,SUV/Crossover,2019,Diesel,35,Import,168000
toyota,Corolla Cross,Hatchback,2023,Gasoline,0,GCC,96000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,105000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,Import,385000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,290000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,259000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,110000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,127000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,98000
toyota,RAV 4,SUV/Crossover,2023,Hybrid,0,GCC,132000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,132000
toyota,Granvia,Van,2023,Gasoline,0,GCC,212000
toyota,Raize,Hatchback,2023,Gasoline,0,Import,65000
toyota,Land Cruiser Hard Top,Other,2023,Diesel,0,Import,178000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,116000
toyota,Hiace,Bus,2023,Diesel,0,GCC,126000
toyota,Land Cruiser Hard Top,Other,2023,Diesel,0,Import,183000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,165000
toyota,Yaris,Sedan,2022,Gasoline,0,GCC,62500
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,334000
toyota,Raize,SUV/Crossover,2022,Gasoline,0,GCC,65000
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,GCC,123000
toyota,Hiace,Bus,2022,Diesel,0,Import,120000
toyota,Granvia,Van,2023,Gasoline,0,Import,222000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,105000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,185000
toyota,Camry,Sedan,2023,Gasoline,0,Import,99000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,70000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,270000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,155000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,121000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,125000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,150000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,166000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,299000
toyota,Land Cruiser,Other,2022,Gasoline,0,GCC,310000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,149000
toyota,Corolla Cross,SUV/Crossover,2023,Gasoline,0,GCC,96000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,114500
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,139500
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,175000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,390000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,125000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,330000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,GCC,225000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,123000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,62000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,120000
toyota,Hilux,Pick Up Truck,2021,Gasoline,0,GCC,78000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,111000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,187000
toyota,RAV 4,SUV/Crossover,2023,Hybrid,0,GCC,133000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,GCC,166000
toyota,Prado,Sedan,2023,Gasoline,0,GCC,173000
toyota,Highlander,SUV/Crossover,2023,Gasoline,0,Import,206000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,140000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,303000
toyota,Corolla Cross,SUV/Crossover,2023,Hybrid,0,GCC,110000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,68000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,188000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,400000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,132000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,133500
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,Import,365000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,103000
toyota,Camry,Sedan,2022,Gasoline,0,GCC,95000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,175000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,167500
toyota,Hilux,Truck,2023,Diesel,0,GCC,110000
toyota,Corolla,Sedan,2023,Hybrid,0,Import,74500
toyota,Camry,Sedan,2023,Gasoline,0,Import,98000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,96000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,349000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,121500
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,153000
toyota,Sequoia,SUV/Crossover,2023,Gasoline,0,Import,385000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,338000
toyota,Camry,Sedan,2023,Gasoline,0,Import,89000
toyota,Sequoia,SUV/Crossover,2023,Gasoline,0,GCC,395000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,Import,96000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,119500
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,96000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,165000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,117000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,252000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,400000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,175000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,GCC,170000
toyota,Land Cruiser Hard Top,Pick Up Truck,2023,Gasoline,0,GCC,135000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,145000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,155000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,Import,153000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,152500
toyota,Avalon,Sedan,2022,Gasoline,0,GCC,172000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,110500
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,132000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,Import,180000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,389000
toyota,Avalon,Sedan,2022,Gasoline,0,GCC,149000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,106500
toyota,Camry,Sedan,2023,Gasoline,0,GCC,101500
toyota,Camry,Sedan,2022,Hybrid,0,GCC,102000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,359000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,122000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,127000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,104500
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,120000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,177000
toyota,Yaris,Sedan,2022,Gasoline,0,GCC,56000
toyota,Corolla,Sedan,2022,Hybrid,0,Import,72000
toyota,Corolla,Sedan,2022,Gasoline,27,Import,65000
toyota,Fortuner,SUV/Crossover,2022,Gasoline,0,Import,117000
toyota,Fortuner,SUV/Crossover,2023,Diesel,0,GCC,135000
toyota,Yaris,Sedan,2014,Gasoline,0,GCC,24090
toyota,Hilux,Pick Up Truck,2021,Diesel,0,Import,143000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,126500
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,155000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,142000
toyota,Camry,Sedan,2022,Hybrid,0,Import,142000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,118000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,155000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,140000
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,Import,275000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,122000
toyota,Land Cruiser Hard Top,SUV/Crossover,2022,Diesel,0,Import,175700
toyota,Camry,Sedan,2023,Gasoline,0,GCC,124000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,190000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,365000
toyota,Land Cruiser Hard Top,Pick Up Truck,2023,Gasoline,0,GCC,149000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,Import,95000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Diesel,0,GCC,157000
toyota,Land Cruiser Hard Top,Pick Up Truck,2023,Gasoline,0,GCC,136000
toyota,Raize,SUV/Crossover,2023,Gasoline,0,Import,66000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,113000
toyota,Corolla Cross,SUV/Crossover,2023,Hybrid,0,GCC,114000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,106000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,139000
toyota,Avalon,Sedan,2021,Hybrid,75,Import,124900
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,393000
toyota,RAV 4,Hatchback,2023,Gasoline,0,GCC,107000
toyota,C-HR,SUV/Crossover,2022,Gasoline,0,Import,115000
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,GCC,107000
toyota,Alphard,Van,2023,Gasoline,15,Import,485000
toyota,Hilux,Pick Up Truck,2019,Diesel,77,Import,80000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,165000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,400000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,380000
toyota,RAV 4,SUV/Crossover,2022,Gasoline,0,GCC,121000
toyota,Land Cruiser Hard Top,Pick Up Truck,2022,Diesel,0,GCC,151000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,117000
toyota,C-HR,Hatchback,2022,Gasoline,0,GCC,112000
toyota,Camry,Sedan,2022,Gasoline,0,GCC,115000
toyota,Raize,SUV/Crossover,2023,Gasoline,0,GCC,67000
toyota,Highlander,SUV/Crossover,2022,Hybrid,0,GCC,205000
toyota,Camry,Sedan,2022,Hybrid,0,GCC,117000
toyota,RAV 4,SUV/Crossover,2022,Gasoline,0,GCC,127000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,117000
toyota,Dyna,Truck,2020,Diesel,0,GCC,95000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,63500
toyota,Corolla Cross,SUV/Crossover,2023,Hybrid,0,Import,139000
toyota,Corolla,SUV/Crossover,2022,Gasoline,0,GCC,72000
toyota,RAV 4,SUV/Crossover,2022,Hybrid,40,Import,89000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,315000
toyota,Land Cruiser Pickup,Pick Up Truck,2021,Gasoline,0,GCC,139000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,330000
toyota,Dyna,Truck,2020,Diesel,0,GCC,85000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,69000
toyota,Coaster,Bus,2023,Diesel,0,GCC,199000
toyota,Hilux,Pick Up Truck,2022,Diesel,30,Import,101000
toyota,Yaris,Sedan,2022,Gasoline,0,GCC,60000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,68000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,330000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,174500
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Diesel,0,GCC,140000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,329000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,210000
toyota,Hilux,Pick Up Truck,2020,Gasoline,0,GCC,104500
toyota,Land Cruiser Hard Top,SUV/Crossover,2021,Diesel,0,GCC,172000
toyota,Corolla,Sedan,2022,Gasoline,0,GCC,67000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,350000
toyota,Land Cruiser Pickup,Pick Up Truck,2021,Diesel,0,GCC,172500
toyota,RAV 4,SUV/Crossover,2021,Gasoline,0,Import,118000
toyota,Prado,SUV/Crossover,2021,Gasoline,0,Import,173000
toyota,Prado,Sedan,2021,Diesel,0,Import,176000
toyota,Sequoia,SUV/Crossover,2023,Hybrid,0,Import,415000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,98000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,120000
toyota,Sequoia,SUV/Crossover,2023,Gasoline,0,Import,349000
toyota,Hiace,Van,2021,Diesel,0,Import,129000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,Import,200000
benz,S 500,Sedan,2023,Gasoline,0,GCC,689000
benz,S680 Maybach,Sedan,2023,Gasoline,0,GCC,1750000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,GCC,959000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,Import,855000
benz,G 63 AMG,SUV/Crossover,2023,Gasoline,0,Import,1095000
benz,EQS 580,Sedan,2022,Electric,0,GCC,569000
benz,GLE 63 AMG,Coupe,2023,Gasoline,0,Import,570000
benz,GLS 600,SUV/Crossover,2023,Gasoline,0,Import,850000
benz,GLC 250,SUV/Crossover,2023,Gasoline,0,GCC,349000
benz,S580 Maybach,Sedan,2022,Gasoline,0,Import,845000
benz,G 63 AMG,SUV/Crossover,2023,Gasoline,0,Import,863000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,Import,1690000
benz,AMG GT,Coupe,2021,Gasoline,32,Import,1488888
benz,GLS600 Maybach,SUV/Crossover,2022,Gasoline,0,Import,888888
benz,AMG GT,Coupe,2021,Gasoline,0,Import,1488888
benz,S680 Maybach,Sedan,2023,Gasoline,0,Import,1480000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,Import,870000
benz,G 63 AMG,SUV/Crossover,2023,Gasoline,0,GCC,1248000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,GCC,1148000
benz,G 63 AMG,SUV/Crossover,2021,Gasoline,0,GCC,1298000
benz,S680 Maybach,Sedan,2022,Gasoline,0,Import,888888
benz,V 250,Van,2022,Gasoline,0,GCC,535000
benz,C 200,Sedan,2023,Hybrid,0,Import,253000
benz,CLA 200,Coupe,2023,Gasoline,0,Import,195000
benz,V 250,Van,2022,Gasoline,0,GCC,535000
benz,G 63 AMG,SUV/Crossover,2023,Gasoline,0,Import,870000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,57,GCC,999000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,Import,1029000
benz,AMG GT,Coupe,2022,Gasoline,0,Import,1750000
benz,S 450,Sedan,2023,Gasoline,0,GCC,600000
benz,G 800,SUV/Crossover,2023,Gasoline,0,Import,1800000
benz,GLE 53,SUV/Crossover,2023,Gasoline,0,GCC,475000
benz,A 200,Sedan,2023,Gasoline,0,GCC,215000
benz,G 800,SUV/Crossover,2023,Gasoline,0,Import,1750000
benz,V 250,Van,2023,Gasoline,0,GCC,275000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,Import,899000
benz,CLA 200,Sedan,2023,Gasoline,0,Import,180000
benz,A 200,Hatchback,2022,Gasoline,100,GCC,174780
benz,V 300,Van,2022,Diesel,0,Import,477500
benz,E200 Coupe,Coupe,2023,Gasoline,0,GCC,309000
benz,EQS 580,Sedan,2022,Electric,0,GCC,590000
benz,CLA 35 AMG,Sedan,2023,Gasoline,0,Import,240000
benz,S 580,Sedan,2023,Gasoline,15,Import,765000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,100,GCC,995000
benz,S 580,Sedan,2023,Gasoline,0,Import,577000
benz,GLE 350,SUV/Crossover,2023,Gasoline,12,Import,356000
benz,GLE 450 AMG,SUV/Crossover,2023,Gasoline,55,Import,407000
benz,V 250,Van,2023,Gasoline,10,GCC,321000
benz,GLE 450 AMG,SUV/Crossover,2023,Gasoline,10,Import,382000
benz,G 63 AMG,SUV/Crossover,2023,Gasoline,24,Import,995000
benz,G 63 AMG,SUV/Crossover,2023,Gasoline,25,Import,980000
benz,C 300,Sedan,2023,Gasoline,15,Import,259000
benz,C 180,Sedan,2023,Gasoline,18,Import,236000
benz,E 300,Sedan,2021,Gasoline,78,GCC,270000
benz,S 500,Sedan,2023,Gasoline,0,GCC,569000
benz,GLE 53,SUV/Crossover,2023,Gasoline,0,GCC,475000
benz,C 300,Sedan,2023,Gasoline,0,GCC,270000
benz,GLE 53,SUV/Crossover,2023,Gasoline,0,GCC,470000
benz,EQS 450,Sedan,2022,Electric,0,Import,460000
benz,S 580,Sedan,2023,Gasoline,0,Import,690000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,GCC,1730000
benz,G 63 AMG,SUV/Crossover,2021,Gasoline,0,Import,1650000
benz,S 400,Sedan,2023,Diesel,0,Import,635000
benz,C 300 Coupe,Sedan,2022,Gasoline,0,Import,355000
benz,A 200,Hatchback,2023,Gasoline,0,Import,199000
benz,EQA 250,SUV/Crossover,2022,Electric,0,Import,180000
benz,EQE 350,Sedan,2023,Electric,0,Import,335000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,GCC,1020000
benz,C 200,Sedan,2023,Gasoline,0,GCC,255000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,Import,899000
benz,GLS 450,SUV/Crossover,2023,Gasoline,0,Import,456789
benz,GLS600 Maybach,SUV/Crossover,2021,Gasoline,0,Import,777777
benz,GLS 450,SUV/Crossover,2023,Gasoline,0,GCC,455000
benz,S680 Maybach,Sedan,2023,Gasoline,0,Import,1120000
benz,CLA 250,Coupe,2023,Gasoline,30,GCC,240000
benz,C 300,Sedan,2023,Gasoline,0,Import,260000
benz,E 300,Sedan,2021,Gasoline,0,Import,305000
benz,S680 Maybach,Sedan,2022,Gasoline,70,Import,1065000
benz,S680 Maybach,Sedan,2023,Gasoline,0,Import,999000
benz,S 500,Sedan,2023,Gasoline,0,GCC,565000
benz,S 580,Sedan,2022,Gasoline,0,Import,768000
benz,GLS 63,SUV/Crossover,2023,Gasoline,0,Import,1280000
benz,GLS 600,SUV/Crossover,2021,Gasoline,0,Import,1390000
benz,E200 Coupe,Coupe,2023,Gasoline,0,Import,269000
benz,S 680,Sedan,2022,Gasoline,0,GCC,1290000
benz,AMG GT,Coupe,2021,Gasoline,0,GCC,2148000
benz,S 450,Sedan,2023,Gasoline,93,GCC,619000
benz,AMG GT 63,Sedan,2023,Hybrid,43,GCC,999000
benz,G 63 AMG,SUV/Crossover,2022,Gasoline,0,GCC,1058000
